date,wheat_price,corn_price,cotton_price
3/22/2013,7.495,7.405,0.831
3/25/2013,7.47,7.475,0.845
3/26/2013,7.47,7.455,0.85
3/27/2013,7.57,7.49,0.85
3/28/2013,6.97,7.09,0.839
4/1/2013,6.735,6.57,0.854
4/2/2013,6.805,6.56,0.857
4/3/2013,7.065,6.565,0.848
4/4/2013,7.035,6.455,0.833
4/5/2013,7.085,6.445,0.819
4/8/2013,7.255,6.475,0.814
4/9/2013,7.225,6.58,0.821
4/10/2013,7.115,6.62,0.817
4/11/2013,7.165,6.615,0.826
4/12/2013,7.335,6.67,0.813
4/15/2013,7.135,6.565,0.804
4/16/2013,7.235,6.71,0.827
4/17/2013,7.235,6.685,0.815
4/18/2013,7.275,6.505,0.814
4/19/2013,7.335,6.555,0.822
4/22/2013,7.265,6.495,0.814
4/23/2013,7.225,6.415,0.792
4/24/2013,7.165,6.435,0.795
4/25/2013,7.255,6.495,0.805
4/26/2013,7.085,6.475,0.82
4/29/2013,7.35,6.85,0.842
4/30/2013,7.465,6.75,0.806
5/1/2013,7.405,6.735,0.806
5/2/2013,7.415,6.875,0.834
5/3/2013,7.345,6.885,0.844
5/6/2013,7.155,6.645,0.842
5/7/2013,7.285,6.695,0.847
5/8/2013,7.255,6.62,0.849
5/9/2013,7.435,6.795,0.835
5/10/2013,7.245,6.655,0.83
5/13/2013,7.31,6.845,0.839
5/14/2013,7.29,6.84,0.835
5/15/2013,7.185,6.83,0.83
5/16/2013,7.125,6.73,0.834
5/17/2013,7.075,6.855,0.833
5/20/2013,7.095,6.83,0.814
5/21/2013,7.055,6.725,0.809
5/22/2013,7.135,6.91,0.793
5/23/2013,7.3,6.955,0.79
5/24/2013,7.23,6.89,0.789
5/28/2013,7.19,7.02,0.785
5/29/2013,7.28,6.99,0.785
5/30/2013,7.24,6.89,0.771
5/31/2013,7.31,6.95,0.801
6/3/2013,7.335,6.88,0.823
6/4/2013,7.29,6.935,0.813
6/5/2013,7.205,6.935,0.831
6/6/2013,7.175,6.94,0.831
6/7/2013,7.165,6.965,0.849
6/10/2013,7.09,6.81,0.863
6/11/2013,7.16,6.905,0.878
6/12/2013,7.025,6.835,0.895
6/13/2013,7.045,6.745,0.89
6/14/2013,6.995,6.86,0.86
6/17/2013,6.895,6.995,0.844
6/18/2013,6.985,7.065,0.841
6/19/2013,7.215,7.175,0.829
6/20/2013,7.145,7.09,0.827
6/21/2013,7.125,6.965,0.81
6/24/2013,6.865,6.885,0.83
6/25/2013,6.825,6.91,0.823
6/26/2013,6.765,7.005,0.831
6/27/2013,6.725,7,0.826
6/28/2013,6.575,6.975,0.839
7/1/2013,6.68,6.57,0.832
7/2/2013,6.63,6.755,0.841
7/3/2013,6.695,6.765,0.834
7/5/2013,6.65,6.705,0.834
7/8/2013,6.73,6.835,0.837
7/9/2013,6.865,6.93,0.843
7/10/2013,6.885,7.02,0.822
7/11/2013,6.93,7.06,0.821
7/12/2013,6.955,6.83,0.824
7/15/2013,6.835,6.73,0.817
7/16/2013,6.8375,6.76,0.811
7/17/2013,6.795,6.765,0.82
7/18/2013,6.745,6.765,0.835
7/19/2013,6.785,6.82,0.836
7/22/2013,6.775,6.83,0.833
7/23/2013,6.715,6.645,0.834
7/24/2013,6.715,6.47,0.834
7/25/2013,6.68,6.12,0.826
7/26/2013,6.69,5.95,0.821
7/29/2013,6.765,5.91,0.827
7/30/2013,6.805,5.96,0.829
7/31/2013,6.895,6.045,0.831
8/1/2013,6.835,5.97,0.826
8/2/2013,6.875,5.815,0.827
8/5/2013,6.685,5.745,0.831
8/6/2013,6.66,5.775,0.858
8/7/2013,6.545,5.78,0.866
8/8/2013,6.52,5.855,0.863
8/9/2013,6.435,5.81,0.873
8/12/2013,6.195,5.885,0.888
8/13/2013,6.13,5.74,0.887
8/14/2013,6.15,5.835,0.889
8/15/2013,6.265,6.035,0.907
8/16/2013,6.205,5.945,0.9
8/19/2013,6.305,6.205,0.86
8/20/2013,6.285,6.105,0.812
8/21/2013,6.275,6.265,0.812
8/22/2013,6.2,6.225,0.815
8/23/2013,6.235,6.305,0.815
8/26/2013,6.435,6.305,0.823
8/27/2013,6.375,6.1,0.818
8/28/2013,6.335,6.09,0.814
8/29/2013,6.355,5.985,0.814
8/30/2013,6.375,5.88,0.806
9/3/2013,6.315,5.745,0.806
9/4/2013,6.26,5.67,0.802
9/5/2013,6.15,5.46,0.81
9/6/2013,6.23,5.465,0.815
9/9/2013,6.155,5.01,0.826
9/10/2013,6.205,5.045,0.826
9/11/2013,6.175,5.04,0.836
9/12/2013,6.23,4.945,0.83
9/13/2013,6.23,4.695,0.828
9/16/2013,6.155,4.6,0.822
9/17/2013,6.175,4.52,0.833
9/18/2013,6.315,4.44,0.825
9/19/2013,6.175,4.5,0.823
9/20/2013,6.305,4.445,0.82
9/23/2013,6.375,4.4,0.821
9/24/2013,6.425,4.355,0.824
9/25/2013,6.545,4.375,0.832
9/26/2013,6.655,4.37,0.844
9/27/2013,6.75,4.34,0.85
9/30/2013,6.695,4.19,0.85
10/1/2013,6.695,4.19,0.85
10/2/2013,6.695,4.19,0.85
10/3/2013,6.695,4.19,0.85
10/4/2013,6.695,4.19,0.85
10/7/2013,6.695,4.19,0.85
10/8/2013,6.695,4.19,0.85
10/9/2013,6.695,4.19,0.85
10/10/2013,6.695,4.19,0.85
10/11/2013,6.695,4.19,0.85
10/14/2013,6.695,4.19,0.85
10/15/2013,6.695,4.19,0.85
10/16/2013,6.695,4.19,0.85
10/17/2013,6.96,4.23,0.809
10/18/2013,7.16,4.21,0.808
10/21/2013,7.11,4.23,0.802
10/22/2013,7.13,4.17,0.784
10/23/2013,7.14,4.285,0.77
10/24/2013,7.12,4.245,0.771
10/25/2013,7.07,4.2,0.767
10/28/2013,6.955,4.18,0.763
10/29/2013,7.01,4.19,0.758
10/30/2013,6.95,4.17,0.752
10/31/2013,6.91,4.15,0.746
11/1/2013,6.93,4.135,0.74
11/4/2013,6.875,4.12,0.739
11/5/2013,6.81,4.105,0.751
11/6/2013,6.785,4.06,0.748
11/7/2013,6.775,4.05,0.749
11/8/2013,6.74,4.145,0.749
11/11/2013,6.565,4.205,0.749
11/12/2013,6.58,4.185,0.76
11/13/2013,6.585,4.165,0.745
11/14/2013,6.55,4.135,0.752
11/15/2013,6.59,4.085,0.747
11/18/2013,6.565,3.985,0.748
11/19/2013,6.606,4.045,0.754
11/20/2013,6.675,4.035,0.756
11/21/2013,6.715,4.115,0.745
11/22/2013,6.75,4.105,0.757
11/25/2013,6.765,4.13,0.764
11/26/2013,6.745,4.09,0.757
11/27/2013,6.76,4.09,0.766
11/29/2013,6.84,4.09,0.759
12/2/2013,6.785,4.065,0.759
12/3/2013,6.83,4.11,0.766
12/4/2013,6.77,4.165,0.769
12/5/2013,6.82,4.165,0.787
12/6/2013,6.81,4.15,0.786
12/9/2013,6.81,4.195,0.789
12/10/2013,6.69,4.175,0.807
12/11/2013,6.7,4.2,0.813
12/12/2013,6.64,4.165,0.812
12/13/2013,6.58,4.05,0.814
12/16/2013,6.52,4.035,0.81
12/17/2013,6.44,4.075,0.81
12/18/2013,6.38,4.09,0.813
12/19/2013,6.35,4.135,0.812
12/20/2013,6.43,4.135,0.802
12/23/2013,6.39,4.195,0.812
12/24/2013,6.35,4.2,0.809
12/26/2013,6.36,4.09,0.821
12/27/2013,6.39,4.105,0.827
12/30/2013,6.3,4.065,0.826
12/31/2013,6.4,4.055,0.815
1/2/2014,6.32,4.06,0.804
1/3/2014,6.4,4.105,0.811
1/6/2014,6.4,4.105,0.822
1/7/2014,6.37,4.105,0.806
1/8/2014,6.28,4.05,0.803
1/9/2014,6.14,3.98,0.801
1/10/2014,6.01,4.175,0.812
1/13/2014,6.08,4.195,0.812
1/14/2014,6.15,4.165,0.823
1/15/2014,5.99,4.105,0.837
1/16/2014,6.04,4.125,0.848
1/17/2014,5.98,4.085,0.861
1/21/2014,5.98,4.095,0.858
1/22/2014,5.97,4.105,0.853
1/23/2014,6.02,4.135,0.852
1/24/2014,6.02,4.175,0.823
1/27/2014,5.905,4.165,0.824
1/28/2014,5.91,4.165,0.836
1/29/2014,5.76,4.125,0.84
1/30/2014,5.78,4.195,0.838
1/31/2014,5.8,4.195,0.83
2/3/2014,5.88,4.215,0.834
2/4/2014,6.115,4.31,0.835
2/5/2014,6.145,4.315,0.843
2/6/2014,6.075,4.29,0.857
2/7/2014,6.045,4.295,0.856
2/10/2014,6.165,4.285,0.869
2/11/2014,6.225,4.275,0.866
2/12/2014,6.195,4.26,0.859
2/13/2014,6.275,4.265,0.858
2/14/2014,6.32,4.23,0.862
2/18/2014,6.445,4.35,0.847
2/19/2014,6.525,4.39,0.844
2/20/2014,6.485,4.41,0.851
2/21/2014,6.41,4.38,0.861
2/24/2014,6.482,4.365,0.841
2/25/2014,6.47,4.405,0.831
2/26/2014,6.32,4.405,0.846
2/27/2014,6.15,4.33,0.839
2/28/2014,6.255,4.44,0.851
3/3/2014,6.51,4.5,0.86
3/4/2014,6.63,4.61,0.854
3/5/2014,6.66,4.59,0.884
3/6/2014,6.695,4.68,0.88
3/7/2014,6.775,4.64,0.883
3/10/2014,6.63,4.57,0.884
3/11/2014,6.82,4.602,0.89
3/12/2014,7.075,4.66,0.884
3/13/2014,6.975,4.625,0.889
3/14/2014,7.115,4.64,0.888
3/17/2014,7.005,4.575,0.897
3/18/2014,7.19,4.64,0.894
3/19/2014,7.425,4.65,0.889
3/20/2014,7.3,4.57,0.898
3/21/2014,7.2,4.575,0.871
3/24/2014,7.41,4.68,0.906
3/25/2014,7.36,4.675,0.882
3/26/2014,7.255,4.655,0.891
3/27/2014,7.39,4.725,0.897
3/28/2014,7.245,4.725,0.895
3/31/2014,7.215,4.825,0.881
4/1/2014,7.115,4.89,0.875
4/2/2014,6.93,4.765,0.87
4/3/2014,7.005,4.81,0.884
4/4/2014,6.935,4.825,0.866
4/7/2014,7.005,4.8,0.878
4/8/2014,7.05,4.88,0.864
4/9/2014,6.92,4.83,0.85
4/10/2014,6.85,4.82,0.85
4/11/2014,6.84,4.795,0.869
4/14/2014,6.945,4.835,0.859
4/15/2014,7.175,4.845,0.868
4/16/2014,7.13,4.785,0.873
4/17/2014,7.085,4.76,0.872
4/21/2014,6.875,4.695,0.883
4/22/2014,6.92,4.775,0.876
4/23/2014,6.99,4.86,0.882
4/24/2014,7.085,4.84,0.883
4/25/2014,7.085,4.885,0.872
4/28/2014,7.21,4.915,0.891
4/29/2014,7.265,4.985,0.893
4/30/2014,7.32,4.965,0.892
5/1/2014,7.17,4.855,0.893
5/2/2014,7.28,4.78,0.898
5/5/2014,7.28,4.86,0.89
5/6/2014,7.445,4.96,0.876
5/7/2014,7.435,4.955,0.881
5/8/2014,7.425,4.97,0.874
5/9/2014,7.3,4.88,0.863
5/12/2014,7.24,4.8,0.859
5/13/2014,7.135,4.845,0.857
5/14/2014,6.925,4.775,0.854
5/15/2014,6.925,4.66,0.848
5/16/2014,6.765,4.655,0.842
5/19/2014,6.765,4.595,0.84
5/20/2014,6.73,4.575,0.843
5/21/2014,6.67,4.565,0.833
5/22/2014,6.62,4.59,0.818
5/23/2014,6.535,4.6,0.807
5/27/2014,6.42,4.535,0.806
5/28/2014,6.39,4.57,0.819
5/29/2014,6.35,4.55,0.82
5/30/2014,6.295,4.52,0.822
6/2/2014,6.18,4.52,0.831
6/3/2014,6.135,4.46,0.818
6/4/2014,6.195,4.44,0.813
6/5/2014,6.115,4.375,0.805
6/6/2014,6.25,4.47,0.803
6/9/2014,6.17,4.415,0.821
6/10/2014,6.06,4.365,0.813
6/11/2014,5.97,4.32,0.814
6/12/2014,5.935,4.35,0.827
6/13/2014,5.94,4.38,0.834
6/16/2014,5.895,4.33,0.799
6/17/2014,5.895,4.31,0.799
6/18/2014,5.97,4.335,0.808
6/19/2014,6.03,4.425,0.815
6/20/2014,5.98,4.455,0.822
6/23/2014,5.99,4.37,0.806
6/24/2014,5.91,4.35,0.789
6/25/2014,5.975,4.335,0.781
6/26/2014,6.07,4.355,0.783
6/27/2014,6.15,4.36,0.774
6/30/2014,5.94,4.13,0.766
7/1/2014,5.945,4.08,0.763
7/2/2014,5.915,4.06,0.758
7/3/2014,5.995,4.02,0.742
7/7/2014,5.74,3.925,0.741
7/8/2014,5.7,3.915,0.805
7/9/2014,5.595,3.845,0.729
7/10/2014,5.6,3.795,0.727
7/11/2014,5.38,3.73,0.727
7/14/2014,5.38,3.73,0.723
7/15/2014,5.435,3.695,0.724
7/16/2014,5.42,3.725,0.725
7/17/2014,5.395,3.735,0.726
7/18/2014,5.115,3.655,0.725
7/21/2014,4.9,3.625,0.728
7/22/2014,4.89,3.57,0.728
7/23/2014,5.05,3.625,0.704
7/24/2014,5.03,3.585,0.692
7/25/2014,5.13,3.58,0.694
7/28/2014,5.015,3.63,0.684
7/29/2014,4.875,3.58,0.673
7/30/2014,4.99,3.52,0.656
7/31/2014,4.995,3.535,0.66
8/1/2014,5.02,3.46,0.674
8/4/2014,5.15,3.525,0.67
8/5/2014,5.23,3.525,0.67
8/6/2014,5.39,3.595,0.653
8/7/2014,5.2,3.57,0.658
8/8/2014,5.2,3.495,0.661
8/11/2014,5.17,3.545,0.64
8/12/2014,5.04,3.56,0.65
8/13/2014,4.89,3.555,0.649
8/14/2014,4.98,3.595,0.646
8/15/2014,4.98,3.635,0.643
8/18/2014,4.98,3.585,0.645
8/19/2014,5.07,3.65,0.653
8/20/2014,5.07,3.63,0.665
8/21/2014,5.07,3.655,0.675
8/22/2014,5.04,3.69,0.677
8/25/2014,4.94,3.63,0.683
8/26/2014,4.93,3.595,0.683
8/27/2014,4.99,3.595,0.671
8/28/2014,5.08,3.68,0.676
8/29/2014,5.02,3.62,0.663
9/2/2014,4.95,3.56,0.667
9/3/2014,4.75,3.495,0.663
9/4/2014,4.68,3.41,0.656
9/5/2014,4.72,3.43,0.661
9/8/2014,4.65,3.34,0.663
9/9/2014,4.59,3.325,0.686
9/10/2014,4.51,3.305,0.693
9/11/2014,4.41,3.26,0.691
9/12/2014,4.27,3.235,0.667
9/15/2014,4.2,3.2,0.668
9/16/2014,4.01,3.19,0.652
9/17/2014,4.04,3.175,0.646
9/18/2014,3.93,3.07,0.639
9/19/2014,3.69,3.03,0.621
9/22/2014,3.69,2.995,0.623
9/23/2014,4.035,2.905,0.611
9/24/2014,4.075,2.935,0.609
9/25/2014,3.815,2.91,0.614
9/26/2014,3.815,2.85,0.61
9/29/2014,3.31,2.865,0.609
9/30/2014,3.26,2.82,0.617
10/1/2014,3.28,2.79,0.614
10/2/2014,3.31,2.81,0.62
10/3/2014,3.34,2.805,0.639
10/6/2014,3.4,2.88,0.647
10/7/2014,4.235,2.98,0.644
10/8/2014,4.245,3.005,0.634
10/9/2014,4.105,3.03,0.636
10/10/2014,4.155,2.94,0.636
10/13/2014,4.225,2.94,0.639
10/14/2014,4.265,3.14,0.635
10/15/2014,4.25,3.08,0.633
10/16/2014,4.345,3.135,0.628
10/17/2014,4.335,3.09,0.62
10/20/2014,4.305,3.09,0.625
10/21/2014,4.365,3.16,0.624
10/22/2014,4.395,3.145,0.628
10/23/2014,4.435,3.2,0.636
10/24/2014,4.345,3.14,0.634
10/27/2014,4.395,3.23,0.642
10/28/2014,4.475,3.265,0.649
10/29/2014,4.555,3.33,0.64
10/30/2014,4.535,3.325,0.64
10/31/2014,4.495,3.395,0.638
11/3/2014,4.555,3.375,0.621
11/4/2014,4.925,3.28,0.62
11/5/2014,4.89,3.37,0.622
11/6/2014,4.9,3.38,0.63
11/7/2014,4.815,3.385,0.614
11/10/2014,4.845,3.4,0.614
11/11/2014,4.925,3.4,0.604
11/12/2014,5.095,3.485,0.582
11/13/2014,5.23,3.56,0.584
11/14/2014,5.35,3.53,0.579
11/17/2014,5.26,3.515,0.586
11/18/2014,5.24,3.465,0.581
11/19/2014,5.195,3.38,0.579
11/20/2014,5.345,3.46,0.585
11/21/2014,5.345,3.49,0.578
11/24/2014,5.295,3.44,0.583
11/25/2014,5.385,3.5,0.59
11/26/2014,5.52,3.555,0.591
11/28/2014,5.67,3.555,0.582
12/1/2014,6.01,3.555,0.584
12/2/2014,6.03,3.525,0.586
12/3/2014,5.965,3.545,0.594
12/4/2014,5.965,3.625,0.586
12/5/2014,6.015,3.675,0.583
12/8/2014,6.055,3.635,0.589
12/9/2014,5.95,3.675,0.586
12/10/2014,5.935,3.68,0.597
12/11/2014,6.045,3.73,0.598
12/12/2014,6.135,3.775,0.602
12/15/2014,6.265,3.825,0.593
12/16/2014,6.275,3.795,0.602
12/17/2014,6.555,3.815,0.603
12/18/2014,6.625,3.845,0.604
12/19/2014,6.395,3.845,0.615
12/22/2014,6.325,3.855,0.613
12/23/2014,6.425,3.875,0.613
12/24/2014,6.185,3.825,0.613
12/26/2014,6.175,3.905,0.615
12/29/2014,6.225,3.88,0.615
12/30/2014,6.045,3.82,0.598
12/31/2014,5.94,3.72,0.591
1/2/2015,5.86,3.705,0.602
1/5/2015,5.94,3.81,0.597
1/6/2015,5.96,3.8,0.599
1/7/2015,5.84,3.71,0.601
1/8/2015,5.72,3.685,0.603
1/9/2015,5.68,3.745,0.592
1/12/2015,5.6,3.8,0.597
1/13/2015,5.58,3.645,0.585
1/14/2015,5.42,3.595,0.59
1/15/2015,5.35,3.615,0.587
1/16/2015,5.35,3.665,0.573
1/20/2015,5.395,3.71,0.575
1/21/2015,5.41,3.7,0.573
1/22/2015,5.38,3.655,0.568
1/23/2015,5.35,3.685,0.581
1/26/2015,5.25,3.655,0.583
1/27/2015,5.24,3.625,0.592
1/28/2015,5.1,3.545,0.593
1/29/2015,5.12,3.53,0.591
1/30/2015,5.07,3.505,0.596
2/2/2015,4.98,3.515,0.612
2/3/2015,5.19,3.66,0.61
2/4/2015,5.17,3.64,0.615
2/5/2015,5.31,3.65,0.613
2/6/2015,5.33,3.66,0.621
2/9/2015,5.35,3.71,0.623
2/10/2015,5.3,3.68,0.618
2/11/2015,5.31,3.67,0.622
2/12/2015,5.27,3.64,0.631
2/13/2015,5.39,3.64,0.643
2/17/2015,5.4,3.71,0.651
2/18/2015,5.33,3.65,0.644
2/19/2015,5.33,3.725,0.644
2/20/2015,5.16,3.675,0.64
2/23/2015,5.16,3.615,0.642
2/24/2015,5.11,3.605,0.648
2/25/2015,5.03,3.585,0.645
2/26/2015,5.09,3.625,0.642
2/27/2015,5.175,3.675,0.641
3/2/2015,5.025,3.645,0.629
3/3/2015,5.085,3.675,0.629
3/4/2015,4.985,3.665,0.625
3/5/2015,4.825,3.675,0.622
3/6/2015,4.845,3.65,0.615
3/9/2015,4.925,3.655,0.601
3/10/2015,4.955,3.645,0.596
3/11/2015,5.015,3.675,0.605
3/12/2015,5.095,3.665,0.598
3/13/2015,5.045,3.585,0.597
3/16/2015,5.165,3.59,0.595
3/17/2015,5.055,3.51,0.617
3/18/2015,5.125,3.55,0.622
3/19/2015,5.145,3.54,0.621
3/20/2015,5.35,3.68,0.633
3/23/2015,5.39,3.74,0.627
3/24/2015,5.23,3.77,0.619
3/25/2015,5.19,3.795,0.618
3/26/2015,4.99,3.755,0.623
3/27/2015,5.07,3.755,0.613
3/30/2015,5.3,3.79,0.619
3/31/2015,5.11,3.575,0.613
4/1/2015,5.28,3.645,0.624
4/2/2015,5.36,3.7,0.641
4/6/2015,5.27,3.68,0.652
4/7/2015,5.27,3.66,0.655
4/8/2015,5.27,3.62,0.65
4/9/2015,5.18,3.61,0.638
4/10/2015,5.26,3.6,0.639
4/13/2015,5.02,3.55,0.634
4/14/2015,4.97,3.58,0.633
4/15/2015,4.9,3.6,0.628
4/16/2015,4.94,3.6,0.618
4/17/2015,4.94,3.64,0.619
4/20/2015,4.98,3.65,0.615
4/21/2015,5,3.6,0.614
4/22/2015,4.98,3.6,0.64
4/23/2015,4.97,3.58,0.648
4/24/2015,4.86,3.52,0.647
4/27/2015,4.7,3.48,0.649
4/28/2015,4.71,3.48,0.656
4/29/2015,4.77,3.555,0.664
4/30/2015,4.68,3.5,0.651
5/1/2015,4.715,3.47,0.652
5/4/2015,4.695,3.485,0.653
5/5/2015,4.635,3.505,0.644
5/6/2015,4.765,3.555,0.64
5/7/2015,4.695,3.5,0.647
5/8/2015,4.785,3.525,0.639
5/11/2015,4.78,3.5,0.635
5/12/2015,4.78,3.505,0.643
5/13/2015,4.79,3.52,0.65
5/14/2015,5.115,3.56,0.653
5/15/2015,5.085,3.555,0.634
5/18/2015,5.19,3.575,0.629
5/19/2015,5.065,3.495,0.627
5/20/2015,5.105,3.475,0.622
5/21/2015,5.195,3.525,0.618
5/22/2015,5.125,3.475,0.618
5/26/2015,4.905,3.425,0.631
5/27/2015,4.8775,3.495,0.643
5/28/2015,4.8875,3.535,0.644
5/29/2015,4.77,3.515,0.638
6/1/2015,4.9375,3.5225,0.636
6/2/2015,5.125,3.59,0.653
6/3/2015,5.1075,3.59,0.653
6/4/2015,5.2375,3.635,0.646
6/5/2015,5.17,3.605,0.653
6/8/2015,5.28,3.6525,0.654
6/9/2015,5.3225,3.65,0.658
6/10/2015,5.135,3.5725,0.644
6/11/2015,5.115,3.63,0.647
6/12/2015,5.105,3.5875,0.636
6/15/2015,4.9525,3.5275,0.65
6/16/2015,4.945,3.5975,0.645
6/17/2015,4.97,3.6525,0.647
6/18/2015,4.9325,3.635,0.639
6/19/2015,4.925,3.5875,0.648
6/22/2015,5.06,3.6425,0.646
6/23/2015,5.27,3.72,0.646
6/24/2015,5.2325,3.715,0.654
6/25/2015,5.38,3.8275,0.675
6/26/2015,5.68,3.925,0.672
6/29/2015,5.835,3.92,0.679
6/30/2015,6.1575,4.22,0.675
7/1/2015,5.885,4.225,0.674
7/2/2015,5.905,4.285,0.67
7/6/2015,5.955,4.265,0.66
7/7/2015,5.8525,4.2325,0.653
7/8/2015,5.775,4.245,0.659
7/9/2015,5.78,4.2875,0.655
7/10/2015,5.76,4.3475,0.655
7/13/2015,5.7575,4.5175,0.661
7/14/2015,5.71,4.3875,0.649
7/15/2015,5.6675,4.4025,0.652
7/16/2015,5.6225,4.41,0.652
7/17/2015,5.54,4.3125,0.647
7/20/2015,5.3275,4.16,0.642
7/21/2015,5.2475,4.175,0.645
7/22/2015,5.1675,4.135,0.647
7/23/2015,5.215,4.1375,0.646
7/24/2015,5.1175,4.0275,0.638
7/27/2015,5.025,3.835,0.646
7/28/2015,5.1075,3.855,0.639
7/29/2015,4.9625,3.7825,0.636
7/30/2015,4.965,3.8375,0.642
7/31/2015,4.9925,3.8125,0.64
8/3/2015,4.99,3.765,0.636
8/4/2015,4.935,3.7875,0.635
8/5/2015,5.02,3.8325,0.623
8/6/2015,5.07,3.805,0.618
8/7/2015,5.105,3.8375,0.62
8/10/2015,5.295,4.01,0.618
8/11/2015,5.1225,3.875,0.647
8/12/2015,4.9725,3.68,0.658
8/13/2015,5.09,3.7525,0.66
8/14/2015,5.1175,3.755,0.665
8/17/2015,5.045,3.745,0.666
8/18/2015,4.9875,3.7725,0.665
8/19/2015,5,3.785,0.669
8/20/2015,5.1125,3.825,0.669
8/21/2015,5.04,3.7725,0.641
8/24/2015,5.08,3.805,0.632
8/25/2015,4.995,3.77,0.625
8/26/2015,4.9425,3.7325,0.634
8/27/2015,4.8975,3.75,0.63
8/28/2015,4.8375,3.75,0.63
8/31/2015,4.85,3.7525,0.627
9/1/2015,4.8625,3.69,0.625
9/2/2015,4.79,3.675,0.628
9/3/2015,4.6525,3.615,0.626
9/4/2015,4.6775,3.63,0.633
9/8/2015,4.75,3.6825,0.629
9/9/2015,4.7225,3.69,0.631
9/10/2015,4.78,3.7425,0.631
9/11/2015,4.85,3.87,0.626
9/14/2015,5.0125,3.935,0.625
9/15/2015,4.9475,3.905,0.627
9/16/2015,4.8825,3.86,0.624
9/17/2015,4.815,3.7975,0.606
9/18/2015,4.8675,3.7725,0.608
9/21/2015,4.9675,3.845,0.6
9/22/2015,4.955,3.805,0.6
9/23/2015,5.075,3.8325,0.603
9/24/2015,4.9725,3.815,0.606
9/25/2015,5.0775,3.89,0.608
9/28/2015,5.055,3.8675,0.61
9/29/2015,5.0375,3.89,0.604
9/30/2015,5.1275,3.8775,0.606
10/1/2015,5.1825,3.8875,0.601
10/2/2015,5.1325,3.8925,0.619
10/5/2015,5.155,3.935,0.621
10/6/2015,5.2625,3.9825,0.621
10/7/2015,5.1675,3.9575,0.617
10/8/2015,5.115,3.9125,0.616
10/9/2015,5.0925,3.8275,0.617
10/12/2015,5.0675,3.8075,0.639
10/13/2015,5.19,3.845,0.638
10/14/2015,5.0825,3.79,0.634
10/15/2015,5.025,3.755,0.639
10/16/2015,4.9225,3.7675,0.632
10/19/2015,4.8575,3.73,0.638
10/20/2015,4.9125,3.7675,0.642
10/21/2015,4.9475,3.8075,0.625
10/22/2015,4.9075,3.7825,0.628
10/23/2015,4.905,3.7975,0.621
10/26/2015,5.09,3.845,0.623
10/27/2015,5.0925,3.8,0.627
10/28/2015,5.06,3.76,0.623
10/29/2015,5.15,3.8,0.633
10/30/2015,5.22,3.8225,0.633
11/2/2015,5.08,3.765,0.626
11/3/2015,5.165,3.805,0.619
11/4/2015,5.2625,3.805,0.62
11/5/2015,5.2625,3.745,0.617
11/6/2015,5.2325,3.73,0.621
11/9/2015,5.0175,3.6675,0.62
11/10/2015,4.955,3.59,0.623
11/11/2015,4.975,3.7,0.622
11/12/2015,5.0025,3.695,0.62
11/13/2015,4.9775,3.655,0.626
11/16/2015,4.955,3.6675,0.627
11/17/2015,4.87,3.68,0.629
11/18/2015,4.85,3.6825,0.631
11/19/2015,4.9225,3.7025,0.628
11/20/2015,4.9,3.6975,0.616
11/23/2015,4.9775,3.73,0.619
11/24/2015,4.885,3.695,0.633
11/25/2015,4.875,3.7275,0.639
11/27/2015,4.79,3.6725,0.626
11/30/2015,4.755,3.7225,0.635
12/1/2015,4.715,3.7375,0.635
12/2/2015,4.6725,3.7025,0.64
12/3/2015,4.7875,3.77,0.647
12/4/2015,4.845,3.815,0.646
12/7/2015,4.8275,3.73,0.644
12/8/2015,4.815,3.735,0.648
12/9/2015,4.8975,3.7375,0.638
12/10/2015,4.955,3.7925,0.637
12/11/2015,4.905,3.7525,0.634
12/14/2015,4.935,3.79,0.633
12/15/2015,4.9425,3.7725,0.633
12/16/2015,4.835,3.6975,0.63
12/17/2015,4.84,3.7425,0.637
12/18/2015,4.8675,3.745,0.633
12/21/2015,4.79,3.72,0.632
12/22/2015,4.7175,3.6625,0.628
12/23/2015,4.695,3.655,0.637
12/24/2015,4.675,3.645,0.64
12/28/2015,4.665,3.61,0.639
12/29/2015,4.7575,3.625,0.64
12/30/2015,4.6975,3.59,0.633
12/31/2015,4.7,3.5875,0.626
1/4/2016,4.5825,3.515,0.627
1/5/2016,4.6125,3.53,0.62
1/6/2016,4.6275,3.5325,0.614
1/7/2016,4.685,3.53,0.614
1/8/2016,4.785,3.57,0.615
1/11/2016,4.69,3.5175,0.616
1/12/2016,4.8125,3.5675,0.621
1/13/2016,4.78,3.58,0.619
1/14/2016,4.6875,3.58,0.614
1/15/2016,4.7375,3.6325,0.625
1/19/2016,4.745,3.6775,0.62
1/20/2016,4.715,3.6875,0.621
1/21/2016,4.75,3.67,0.625
1/22/2016,4.755,3.7025,0.616
1/25/2016,4.815,3.6975,0.614
1/26/2016,4.8475,3.6925,0.609
1/27/2016,4.765,3.6925,0.614
1/28/2016,4.7225,3.655,0.611
1/29/2016,4.7925,3.72,0.618
2/1/2016,4.7525,3.7125,0.623
2/2/2016,4.7525,3.725,0.619
2/3/2016,4.8,3.71,0.602
2/4/2016,4.7275,3.685,0.6
2/5/2016,4.6675,3.6575,0.596
2/8/2016,4.585,3.6225,0.586
2/9/2016,4.575,3.61,0.592
